user_id,radius,iteration,FN,TP,test_size,FN_p,TP_p
6030,4,0,6,1,7,0.8571428571428571,0.14285714285714285
6054,4,0,5,1,6,0.8333333333333334,0.16666666666666666
6032,4,0,11,1,12,0.9166666666666666,0.08333333333333333
6170,4,0,23,41,64,0.359375,0.640625
6063,4,0,3,0,3,1.0,0.0
5988,4,0,1,0,1,1.0,0.0
6075,4,0,3,0,3,1.0,0.0
6061,4,0,0,67,67,0.0,1.0
5965,4,0,14,35,49,0.2857142857142857,0.7142857142857143
6040,4,0,10,0,10,1.0,0.0
6059,4,0,0,85,85,0.0,1.0
6106,4,0,12,51,63,0.19047619047619047,0.8095238095238095
6031,4,0,4,10,14,0.2857142857142857,0.7142857142857143
6180,4,0,0,6,6,0.0,1.0
6039,4,0,16,47,63,0.25396825396825395,0.746031746031746
6189,5,0,0,18,18,0.0,1.0
5936,5,0,5,1,6,0.8333333333333334,0.16666666666666666
6087,5,0,1,10,11,0.09090909090909091,0.9090909090909091
5973,5,0,1,847,848,0.0011792452830188679,0.9988207547169812
6085,5,0,8,4,12,0.6666666666666666,0.3333333333333333
6012,5,0,0,62,62,0.0,1.0
5982,5,0,0,6,6,0.0,1.0
5948,5,0,0,57,57,0.0,1.0
5974,5,0,2,4,6,0.3333333333333333,0.6666666666666666
6090,5,0,0,4,4,0.0,1.0
6068,5,0,3,0,3,1.0,0.0
5962,5,0,17,24,41,0.4146341463414634,0.5853658536585366
6033,5,0,0,1,1,0.0,1.0
6038,5,0,2,0,2,1.0,0.0
6042,5,0,15,82,97,0.15463917525773196,0.845360824742268
5924,5,0,2,1,3,0.6666666666666666,0.3333333333333333
6083,5,0,0,27,27,0.0,1.0
6178,5,0,12,6,18,0.6666666666666666,0.3333333333333333
5958,5,0,3,1,4,0.75,0.25
6086,5,0,0,14,14,0.0,1.0
5945,5,0,6,13,19,0.3157894736842105,0.6842105263157895
5935,5,0,4,1,5,0.8,0.2
6073,5,0,12,3,15,0.8,0.2
5980,5,0,26,19,45,0.5777777777777777,0.4222222222222222
5993,5,0,15,468,483,0.031055900621118012,0.968944099378882
6037,5,0,8,215,223,0.03587443946188341,0.9641255605381166
5979,5,0,5,0,5,1.0,0.0
5966,5,0,0,73,73,0.0,1.0
5985,5,0,3,0,3,1.0,0.0
5967,5,0,0,76,76,0.0,1.0
6188,5,0,5,17,22,0.22727272727272727,0.7727272727272727
6041,5,0,0,12,12,0.0,1.0
5972,5,0,11,2,13,0.8461538461538461,0.15384615384615385
6069,5,0,1,3,4,0.25,0.75
5937,5,0,1,0,1,1.0,0.0
6028,5,0,10,21,31,0.3225806451612903,0.6774193548387096
5990,5,0,0,130,130,0.0,1.0
5928,5,0,14,467,481,0.029106029106029108,0.9708939708939709
5992,5,0,4,0,4,1.0,0.0
6058,5,0,11,2,13,0.8461538461538461,0.15384615384615385
6001,5,0,10,19,29,0.3448275862068966,0.6551724137931034
5964,5,0,15,16,31,0.4838709677419355,0.5161290322580645
5950,5,0,4,0,4,1.0,0.0
5991,5,0,6,2,8,0.75,0.25
6177,5,0,22,287,309,0.07119741100323625,0.9288025889967637
5961,5,0,0,321,321,0.0,1.0
6176,5,0,0,93,93,0.0,1.0
5956,5,0,0,31,31,0.0,1.0
5938,5,0,12,627,639,0.018779342723004695,0.9812206572769953
6179,5,0,8,20,28,0.2857142857142857,0.7142857142857143
5947,5,0,16,44,60,0.26666666666666666,0.7333333333333333
5927,5,0,3,452,455,0.006593406593406593,0.9934065934065934
5977,5,0,3,303,306,0.00980392156862745,0.9901960784313726
6198,5,0,0,5,5,0.0,1.0
5957,5,0,0,45,45,0.0,1.0
6057,5,0,7,22,29,0.2413793103448276,0.7586206896551724
6043,5,0,8,0,8,1.0,0.0
6077,5,0,0,4,4,0.0,1.0
6014,5,0,9,5,14,0.6428571428571429,0.35714285714285715
6015,5,0,1,2,3,0.3333333333333333,0.6666666666666666
5978,5,0,3,0,3,1.0,0.0
5986,5,0,5,45,50,0.1,0.9
5959,5,0,19,340,359,0.052924791086350974,0.947075208913649
6051,5,0,13,25,38,0.34210526315789475,0.6578947368421053
6029,5,0,1,2,3,0.3333333333333333,0.6666666666666666
6070,5,0,1,0,1,1.0,0.0
5942,5,0,0,145,145,0.0,1.0
5953,5,0,4,0,4,1.0,0.0
6076,5,0,6,1,7,0.8571428571428571,0.14285714285714285
5940,5,0,5,5,10,0.5,0.5
6109,5,0,12,81,93,0.12903225806451613,0.8709677419354839
6187,5,0,2,1,3,0.6666666666666666,0.3333333333333333
6053,5,0,0,17,17,0.0,1.0
6104,5,0,7,2,9,0.7777777777777778,0.2222222222222222
