user_id,radius,iteration,FN,TP,test_size,FN_p,TP_p
5967,1,1,84,17,101,0.8316831683168316,0.16831683168316833
5970,1,1,0,14,14,0.0,1.0
6188,1,1,3,0,3,1.0,0.0
6096,1,1,1,0,1,1.0,0.0
6069,1,1,0,17,17,0.0,1.0
5937,1,1,0,6,6,0.0,1.0
5990,1,1,0,50,50,0.0,1.0
5928,1,1,0,22,22,0.0,1.0
6058,1,1,66,3,69,0.9565217391304348,0.043478260869565216
6001,1,1,7,17,24,0.2916666666666667,0.7083333333333334
5964,1,1,0,10,10,0.0,1.0
5950,1,1,1,6,7,0.14285714285714285,0.8571428571428571
5991,1,1,0,20,20,0.0,1.0
6177,1,1,0,3,3,0.0,1.0
5961,1,1,0,45,45,0.0,1.0
5938,1,1,128,212,340,0.3764705882352941,0.6235294117647059
5960,1,1,0,36,36,0.0,1.0
5947,1,1,0,78,78,0.0,1.0
5957,1,1,7,0,7,1.0,0.0
6043,1,1,0,29,29,0.0,1.0
6014,1,1,10,0,10,1.0,0.0
6015,1,1,2,0,2,1.0,0.0
5978,1,1,16,0,16,1.0,0.0
5986,1,1,4,0,4,1.0,0.0
5969,1,1,4,0,4,1.0,0.0
5949,1,1,0,30,30,0.0,1.0
5959,1,1,37,3,40,0.925,0.075
6051,1,1,0,108,108,0.0,1.0
6029,1,1,1,19,20,0.05,0.95
6070,1,1,4,0,4,1.0,0.0
5942,1,1,0,108,108,0.0,1.0
5953,1,1,0,28,28,0.0,1.0
6076,1,1,11,3,14,0.7857142857142857,0.21428571428571427
5940,1,1,8,1,9,0.8888888888888888,0.1111111111111111
6109,1,1,82,13,95,0.8631578947368421,0.1368421052631579
6187,1,1,0,6,6,0.0,1.0
6053,1,1,0,15,15,0.0,1.0
6104,1,1,4,0,4,1.0,0.0
5943,1,1,0,9,9,0.0,1.0
6168,1,1,0,240,240,0.0,1.0
5989,1,1,0,6,6,0.0,1.0
5963,1,1,20,0,20,1.0,0.0
6194,1,1,0,80,80,0.0,1.0
6003,1,1,75,163,238,0.31512605042016806,0.6848739495798319
6167,1,1,8,2,10,0.8,0.2
6004,1,1,49,86,135,0.362962962962963,0.6370370370370371
6054,1,1,0,14,14,0.0,1.0
6170,1,1,5,29,34,0.14705882352941177,0.8529411764705882
6063,1,1,9,1,10,0.9,0.1
5988,1,1,0,17,17,0.0,1.0
6075,1,1,1,11,12,0.08333333333333333,0.9166666666666666
6061,1,1,0,26,26,0.0,1.0
5965,1,1,0,45,45,0.0,1.0
6040,1,1,12,0,12,1.0,0.0
6106,1,1,0,30,30,0.0,1.0
6082,1,1,0,13,13,0.0,1.0
6031,1,1,2,23,25,0.08,0.92
6039,1,1,1,57,58,0.017241379310344827,0.9827586206896551
6189,2,1,8,14,22,0.36363636363636365,0.6363636363636364
5936,2,1,0,31,31,0.0,1.0
6087,2,1,0,18,18,0.0,1.0
5973,2,1,0,34,34,0.0,1.0
6085,2,1,0,34,34,0.0,1.0
5948,2,1,0,42,42,0.0,1.0
5974,2,1,0,10,10,0.0,1.0
6090,2,1,0,1,1,0.0,1.0
6068,2,1,0,35,35,0.0,1.0
6024,2,1,1,1,2,0.5,0.5
5976,2,1,47,33,80,0.5875,0.4125
5962,2,1,0,59,59,0.0,1.0
6033,2,1,2,22,24,0.08333333333333333,0.9166666666666666
6038,2,1,0,7,7,0.0,1.0
6042,2,1,0,49,49,0.0,1.0
5924,2,1,0,50,50,0.0,1.0
6083,2,1,1,11,12,0.08333333333333333,0.9166666666666666
6178,2,1,71,154,225,0.31555555555555553,0.6844444444444444
6086,2,1,0,25,25,0.0,1.0
5945,2,1,0,95,95,0.0,1.0
5925,2,1,0,122,122,0.0,1.0
5935,2,1,0,3,3,0.0,1.0
6073,2,1,7,0,7,1.0,0.0
5980,2,1,0,12,12,0.0,1.0
5993,2,1,0,24,24,0.0,1.0
5979,2,1,0,33,33,0.0,1.0
5966,2,1,22,4,26,0.8461538461538461,0.15384615384615385
5967,2,1,51,50,101,0.504950495049505,0.49504950495049505
5970,2,1,0,14,14,0.0,1.0
6188,2,1,3,0,3,1.0,0.0
6096,2,1,1,0,1,1.0,0.0
6069,2,1,0,17,17,0.0,1.0
5937,2,1,0,6,6,0.0,1.0
5990,2,1,0,50,50,0.0,1.0
5928,2,1,0,22,22,0.0,1.0
6058,2,1,45,24,69,0.6521739130434783,0.34782608695652173
6001,2,1,5,19,24,0.20833333333333334,0.7916666666666666
5964,2,1,1,9,10,0.1,0.9
5950,2,1,2,5,7,0.2857142857142857,0.7142857142857143
5991,2,1,0,20,20,0.0,1.0
6177,2,1,0,3,3,0.0,1.0
5961,2,1,0,45,45,0.0,1.0
5938,2,1,32,308,340,0.09411764705882353,0.9058823529411765
5960,2,1,0,36,36,0.0,1.0
5947,2,1,0,78,78,0.0,1.0
5957,2,1,6,1,7,0.8571428571428571,0.14285714285714285
6043,2,1,0,29,29,0.0,1.0
6014,2,1,10,0,10,1.0,0.0
6015,2,1,2,0,2,1.0,0.0
5978,2,1,15,1,16,0.9375,0.0625
5986,2,1,4,0,4,1.0,0.0
5969,2,1,3,1,4,0.75,0.25
5949,2,1,0,30,30,0.0,1.0
5959,2,1,23,17,40,0.575,0.425
6051,2,1,0,108,108,0.0,1.0
6029,2,1,1,19,20,0.05,0.95
6070,2,1,3,1,4,0.75,0.25
5942,2,1,0,108,108,0.0,1.0
5953,2,1,0,28,28,0.0,1.0
6076,2,1,10,4,14,0.7142857142857143,0.2857142857142857
5940,2,1,9,0,9,1.0,0.0
6109,2,1,50,45,95,0.5263157894736842,0.47368421052631576
6187,2,1,0,6,6,0.0,1.0
6053,2,1,0,15,15,0.0,1.0
6104,2,1,4,0,4,1.0,0.0
5943,2,1,0,9,9,0.0,1.0
6168,2,1,0,240,240,0.0,1.0
5989,2,1,0,6,6,0.0,1.0
5963,2,1,17,3,20,0.85,0.15
6194,2,1,0,80,80,0.0,1.0
6003,2,1,51,187,238,0.21428571428571427,0.7857142857142857
6167,2,1,9,1,10,0.9,0.1
6004,2,1,28,107,135,0.2074074074074074,0.7925925925925926
6054,2,1,0,14,14,0.0,1.0
6170,2,1,5,29,34,0.14705882352941177,0.8529411764705882
6063,2,1,8,2,10,0.8,0.2
5988,2,1,0,17,17,0.0,1.0
6075,2,1,1,11,12,0.08333333333333333,0.9166666666666666
6061,2,1,0,26,26,0.0,1.0
5965,2,1,0,45,45,0.0,1.0
6040,2,1,12,0,12,1.0,0.0
6106,2,1,1,29,30,0.03333333333333333,0.9666666666666667
6082,2,1,2,11,13,0.15384615384615385,0.8461538461538461
6031,2,1,1,24,25,0.04,0.96
6039,2,1,3,55,58,0.05172413793103448,0.9482758620689655
6189,3,1,8,14,22,0.36363636363636365,0.6363636363636364
5936,3,1,0,31,31,0.0,1.0
6087,3,1,0,18,18,0.0,1.0
5973,3,1,0,34,34,0.0,1.0
6085,3,1,0,34,34,0.0,1.0
5948,3,1,1,41,42,0.023809523809523808,0.9761904761904762
5974,3,1,0,10,10,0.0,1.0
6090,3,1,0,1,1,0.0,1.0
6068,3,1,0,35,35,0.0,1.0
6024,3,1,1,1,2,0.5,0.5
5976,3,1,31,49,80,0.3875,0.6125
5962,3,1,0,59,59,0.0,1.0
6033,3,1,2,22,24,0.08333333333333333,0.9166666666666666
6038,3,1,0,7,7,0.0,1.0
6042,3,1,0,49,49,0.0,1.0
5924,3,1,0,50,50,0.0,1.0
6083,3,1,2,10,12,0.16666666666666666,0.8333333333333334
6178,3,1,34,191,225,0.1511111111111111,0.8488888888888889
6086,3,1,0,25,25,0.0,1.0
5945,3,1,0,95,95,0.0,1.0
5925,3,1,0,122,122,0.0,1.0
5935,3,1,0,3,3,0.0,1.0
6073,3,1,4,3,7,0.5714285714285714,0.42857142857142855
5980,3,1,2,10,12,0.16666666666666666,0.8333333333333334
5993,3,1,0,24,24,0.0,1.0
5979,3,1,0,33,33,0.0,1.0
5966,3,1,17,9,26,0.6538461538461539,0.34615384615384615
5967,3,1,29,72,101,0.2871287128712871,0.7128712871287128
5970,3,1,0,14,14,0.0,1.0
6188,3,1,3,0,3,1.0,0.0
6096,3,1,1,0,1,1.0,0.0
6069,3,1,0,17,17,0.0,1.0
5937,3,1,0,6,6,0.0,1.0
5990,3,1,0,50,50,0.0,1.0
5928,3,1,0,22,22,0.0,1.0
6058,3,1,44,25,69,0.6376811594202898,0.36231884057971014
6001,3,1,4,20,24,0.16666666666666666,0.8333333333333334
5964,3,1,1,9,10,0.1,0.9
5950,3,1,0,7,7,0.0,1.0
5991,3,1,0,20,20,0.0,1.0
6177,3,1,0,3,3,0.0,1.0
5961,3,1,0,45,45,0.0,1.0
5938,3,1,16,324,340,0.047058823529411764,0.9529411764705882
5960,3,1,0,36,36,0.0,1.0
5947,3,1,0,78,78,0.0,1.0
5957,3,1,6,1,7,0.8571428571428571,0.14285714285714285
6043,3,1,0,29,29,0.0,1.0
6014,3,1,10,0,10,1.0,0.0
6015,3,1,2,0,2,1.0,0.0
5978,3,1,12,4,16,0.75,0.25
5986,3,1,4,0,4,1.0,0.0
5969,3,1,3,1,4,0.75,0.25
5949,3,1,0,30,30,0.0,1.0
5959,3,1,19,21,40,0.475,0.525
6051,3,1,0,108,108,0.0,1.0
6029,3,1,1,19,20,0.05,0.95
6070,3,1,4,0,4,1.0,0.0
5942,3,1,0,108,108,0.0,1.0
5953,3,1,0,28,28,0.0,1.0
6076,3,1,10,4,14,0.7142857142857143,0.2857142857142857
5940,3,1,8,1,9,0.8888888888888888,0.1111111111111111
6109,3,1,28,67,95,0.29473684210526313,0.7052631578947368
6187,3,1,0,6,6,0.0,1.0
6053,3,1,0,15,15,0.0,1.0
6104,3,1,3,1,4,0.75,0.25
5943,3,1,0,9,9,0.0,1.0
6168,3,1,0,240,240,0.0,1.0
5989,3,1,0,6,6,0.0,1.0
5963,3,1,17,3,20,0.85,0.15
6194,3,1,0,80,80,0.0,1.0
6003,3,1,32,206,238,0.13445378151260504,0.865546218487395
6167,3,1,5,5,10,0.5,0.5
6004,3,1,16,119,135,0.11851851851851852,0.8814814814814815
6054,3,1,0,14,14,0.0,1.0
6170,3,1,6,28,34,0.17647058823529413,0.8235294117647058
6063,3,1,9,1,10,0.9,0.1
5988,3,1,0,17,17,0.0,1.0
6075,3,1,1,11,12,0.08333333333333333,0.9166666666666666
6061,3,1,0,26,26,0.0,1.0
5965,3,1,0,45,45,0.0,1.0
6040,3,1,11,1,12,0.9166666666666666,0.08333333333333333
6106,3,1,0,30,30,0.0,1.0
6082,3,1,0,13,13,0.0,1.0
6031,3,1,2,23,25,0.08,0.92
6039,3,1,0,58,58,0.0,1.0
6189,4,1,5,17,22,0.22727272727272727,0.7727272727272727
5936,4,1,0,31,31,0.0,1.0
6087,4,1,0,18,18,0.0,1.0
5973,4,1,0,34,34,0.0,1.0
6085,4,1,0,34,34,0.0,1.0
5948,4,1,1,41,42,0.023809523809523808,0.9761904761904762
5974,4,1,0,10,10,0.0,1.0
6090,4,1,0,1,1,0.0,1.0
6068,4,1,0,35,35,0.0,1.0
6024,4,1,1,1,2,0.5,0.5
5976,4,1,25,55,80,0.3125,0.6875
5962,4,1,0,59,59,0.0,1.0
6033,4,1,2,22,24,0.08333333333333333,0.9166666666666666
6038,4,1,0,7,7,0.0,1.0
6042,4,1,0,49,49,0.0,1.0
5924,4,1,0,50,50,0.0,1.0
6083,4,1,1,11,12,0.08333333333333333,0.9166666666666666
6178,4,1,28,197,225,0.12444444444444444,0.8755555555555555
6086,4,1,0,25,25,0.0,1.0
5945,4,1,0,95,95,0.0,1.0
5925,4,1,0,122,122,0.0,1.0
5935,4,1,0,3,3,0.0,1.0
6073,4,1,3,4,7,0.42857142857142855,0.5714285714285714
5980,4,1,0,12,12,0.0,1.0
5993,4,1,0,24,24,0.0,1.0
5979,4,1,0,33,33,0.0,1.0
5966,4,1,13,13,26,0.5,0.5
5967,4,1,18,83,101,0.1782178217821782,0.8217821782178217
5970,4,1,0,14,14,0.0,1.0
6188,4,1,3,0,3,1.0,0.0
6096,4,1,1,0,1,1.0,0.0
6069,4,1,0,17,17,0.0,1.0
5937,4,1,0,6,6,0.0,1.0
5990,4,1,0,50,50,0.0,1.0
5928,4,1,0,22,22,0.0,1.0
6058,4,1,22,47,69,0.3188405797101449,0.6811594202898551
6001,4,1,3,21,24,0.125,0.875
5964,4,1,0,10,10,0.0,1.0
5950,4,1,0,7,7,0.0,1.0
5991,4,1,0,20,20,0.0,1.0
6177,4,1,0,3,3,0.0,1.0
5961,4,1,0,45,45,0.0,1.0
5938,4,1,12,328,340,0.03529411764705882,0.9647058823529412
5960,4,1,0,36,36,0.0,1.0
5947,4,1,0,78,78,0.0,1.0
5957,4,1,5,2,7,0.7142857142857143,0.2857142857142857
6043,4,1,0,29,29,0.0,1.0
6014,4,1,10,0,10,1.0,0.0
6015,4,1,2,0,2,1.0,0.0
5978,4,1,8,8,16,0.5,0.5
5986,4,1,4,0,4,1.0,0.0
5969,4,1,4,0,4,1.0,0.0
5949,4,1,0,30,30,0.0,1.0
5959,4,1,18,22,40,0.45,0.55
6051,4,1,0,108,108,0.0,1.0
6029,4,1,1,19,20,0.05,0.95
6070,4,1,3,1,4,0.75,0.25
5942,4,1,0,108,108,0.0,1.0
5953,4,1,0,28,28,0.0,1.0
6076,4,1,7,7,14,0.5,0.5
5940,4,1,8,1,9,0.8888888888888888,0.1111111111111111
6109,4,1,27,68,95,0.28421052631578947,0.7157894736842105
6187,4,1,0,6,6,0.0,1.0
6053,4,1,0,15,15,0.0,1.0
6104,4,1,3,1,4,0.75,0.25
5943,4,1,0,9,9,0.0,1.0
6168,4,1,0,240,240,0.0,1.0
5989,4,1,0,6,6,0.0,1.0
5963,4,1,13,7,20,0.65,0.35
6194,4,1,0,80,80,0.0,1.0
6003,4,1,18,220,238,0.07563025210084033,0.9243697478991597
6167,4,1,4,6,10,0.4,0.6
6004,4,1,11,124,135,0.08148148148148149,0.9185185185185185
6054,4,1,0,14,14,0.0,1.0
6170,4,1,4,30,34,0.11764705882352941,0.8823529411764706
6063,4,1,8,2,10,0.8,0.2
5988,4,1,0,17,17,0.0,1.0
6075,4,1,1,11,12,0.08333333333333333,0.9166666666666666
6061,4,1,0,26,26,0.0,1.0
5965,4,1,0,45,45,0.0,1.0
6040,4,1,10,2,12,0.8333333333333334,0.16666666666666666
6106,4,1,1,29,30,0.03333333333333333,0.9666666666666667
6082,4,1,2,11,13,0.15384615384615385,0.8461538461538461
6031,4,1,0,25,25,0.0,1.0
6039,4,1,1,57,58,0.017241379310344827,0.9827586206896551
6189,5,1,5,17,22,0.22727272727272727,0.7727272727272727
5936,5,1,0,31,31,0.0,1.0
6087,5,1,0,18,18,0.0,1.0
5973,5,1,0,34,34,0.0,1.0
6085,5,1,0,34,34,0.0,1.0
5948,5,1,0,42,42,0.0,1.0
5974,5,1,0,10,10,0.0,1.0
6090,5,1,0,1,1,0.0,1.0
6068,5,1,0,35,35,0.0,1.0
6024,5,1,2,0,2,1.0,0.0
5976,5,1,14,66,80,0.175,0.825
5962,5,1,0,59,59,0.0,1.0
6033,5,1,4,20,24,0.16666666666666666,0.8333333333333334
6038,5,1,0,7,7,0.0,1.0
6042,5,1,0,49,49,0.0,1.0
5924,5,1,0,50,50,0.0,1.0
6083,5,1,0,12,12,0.0,1.0
6178,5,1,16,209,225,0.07111111111111111,0.9288888888888889
6086,5,1,0,25,25,0.0,1.0
5945,5,1,0,95,95,0.0,1.0
5925,5,1,0,122,122,0.0,1.0
5935,5,1,0,3,3,0.0,1.0
6073,5,1,3,4,7,0.42857142857142855,0.5714285714285714
5980,5,1,0,12,12,0.0,1.0
5993,5,1,0,24,24,0.0,1.0
5979,5,1,0,33,33,0.0,1.0
5966,5,1,11,15,26,0.4230769230769231,0.5769230769230769
5967,5,1,14,87,101,0.13861386138613863,0.8613861386138614
5970,5,1,0,14,14,0.0,1.0
6188,5,1,3,0,3,1.0,0.0
6096,5,1,1,0,1,1.0,0.0
6069,5,1,0,17,17,0.0,1.0
5937,5,1,0,6,6,0.0,1.0
5990,5,1,0,50,50,0.0,1.0
5928,5,1,0,22,22,0.0,1.0
6058,5,1,28,41,69,0.4057971014492754,0.5942028985507246
6001,5,1,5,19,24,0.20833333333333334,0.7916666666666666
5964,5,1,1,9,10,0.1,0.9
5950,5,1,1,6,7,0.14285714285714285,0.8571428571428571
5991,5,1,0,20,20,0.0,1.0
6177,5,1,0,3,3,0.0,1.0
5961,5,1,0,45,45,0.0,1.0
5938,5,1,5,335,340,0.014705882352941176,0.9852941176470589
5960,5,1,0,36,36,0.0,1.0
5947,5,1,0,78,78,0.0,1.0
5957,5,1,4,3,7,0.5714285714285714,0.42857142857142855
6043,5,1,0,29,29,0.0,1.0
6014,5,1,10,0,10,1.0,0.0
6015,5,1,2,0,2,1.0,0.0
5978,5,1,11,5,16,0.6875,0.3125
5986,5,1,4,0,4,1.0,0.0
5969,5,1,4,0,4,1.0,0.0
5949,5,1,0,30,30,0.0,1.0
5959,5,1,14,26,40,0.35,0.65
6051,5,1,0,108,108,0.0,1.0
6029,5,1,1,19,20,0.05,0.95
6070,5,1,4,0,4,1.0,0.0
5942,5,1,0,108,108,0.0,1.0
5953,5,1,0,28,28,0.0,1.0
6076,5,1,10,4,14,0.7142857142857143,0.2857142857142857
5940,5,1,8,1,9,0.8888888888888888,0.1111111111111111
6109,5,1,18,77,95,0.18947368421052632,0.8105263157894737
6187,5,1,0,6,6,0.0,1.0
6053,5,1,0,15,15,0.0,1.0
6104,5,1,4,0,4,1.0,0.0
5943,5,1,4,5,9,0.4444444444444444,0.5555555555555556
6168,5,1,0,240,240,0.0,1.0
5989,5,1,0,6,6,0.0,1.0
5963,5,1,14,6,20,0.7,0.3
6194,5,1,0,80,80,0.0,1.0
6003,5,1,10,228,238,0.04201680672268908,0.957983193277311
6167,5,1,5,5,10,0.5,0.5
6004,5,1,16,119,135,0.11851851851851852,0.8814814814814815
6054,5,1,0,14,14,0.0,1.0
6170,5,1,6,28,34,0.17647058823529413,0.8235294117647058
6063,5,1,9,1,10,0.9,0.1
5988,5,1,0,17,17,0.0,1.0
6075,5,1,1,11,12,0.08333333333333333,0.9166666666666666
6061,5,1,0,26,26,0.0,1.0
5965,5,1,0,45,45,0.0,1.0
6040,5,1,11,1,12,0.9166666666666666,0.08333333333333333
6106,5,1,0,30,30,0.0,1.0
6082,5,1,2,11,13,0.15384615384615385,0.8461538461538461
6031,5,1,0,25,25,0.0,1.0
6039,5,1,0,58,58,0.0,1.0
6189,6,1,3,19,22,0.13636363636363635,0.8636363636363636
5936,6,1,0,31,31,0.0,1.0
6087,6,1,0,18,18,0.0,1.0
5973,6,1,0,34,34,0.0,1.0
6085,6,1,0,34,34,0.0,1.0
5948,6,1,1,41,42,0.023809523809523808,0.9761904761904762
5974,6,1,0,10,10,0.0,1.0
6090,6,1,0,1,1,0.0,1.0
6068,6,1,0,35,35,0.0,1.0
6024,6,1,2,0,2,1.0,0.0
5976,6,1,15,65,80,0.1875,0.8125
5962,6,1,0,59,59,0.0,1.0
6033,6,1,0,24,24,0.0,1.0
6038,6,1,0,7,7,0.0,1.0
6042,6,1,0,49,49,0.0,1.0
5924,6,1,0,50,50,0.0,1.0
6083,6,1,0,12,12,0.0,1.0
6178,6,1,14,211,225,0.06222222222222222,0.9377777777777778
6086,6,1,0,25,25,0.0,1.0
5945,6,1,0,95,95,0.0,1.0
5925,6,1,0,122,122,0.0,1.0
5935,6,1,0,3,3,0.0,1.0
6073,6,1,5,2,7,0.7142857142857143,0.2857142857142857
5980,6,1,0,12,12,0.0,1.0
5993,6,1,0,24,24,0.0,1.0
5979,6,1,0,33,33,0.0,1.0
5966,6,1,5,21,26,0.19230769230769232,0.8076923076923077
5967,6,1,13,88,101,0.12871287128712872,0.8712871287128713
5970,6,1,0,14,14,0.0,1.0
6188,6,1,3,0,3,1.0,0.0
6096,6,1,1,0,1,1.0,0.0
6069,6,1,0,17,17,0.0,1.0
5937,6,1,0,6,6,0.0,1.0
5990,6,1,0,50,50,0.0,1.0
5928,6,1,0,22,22,0.0,1.0
6058,6,1,21,48,69,0.30434782608695654,0.6956521739130435
6001,6,1,2,22,24,0.08333333333333333,0.9166666666666666
5964,6,1,0,10,10,0.0,1.0
5950,6,1,0,7,7,0.0,1.0
5991,6,1,0,20,20,0.0,1.0
6177,6,1,0,3,3,0.0,1.0
5961,6,1,0,45,45,0.0,1.0
5938,6,1,6,334,340,0.01764705882352941,0.9823529411764705
5960,6,1,0,36,36,0.0,1.0
5947,6,1,0,78,78,0.0,1.0
5957,6,1,5,2,7,0.7142857142857143,0.2857142857142857
6043,6,1,0,29,29,0.0,1.0
6014,6,1,10,0,10,1.0,0.0
6015,6,1,2,0,2,1.0,0.0
5978,6,1,11,5,16,0.6875,0.3125
5986,6,1,4,0,4,1.0,0.0
5969,6,1,3,1,4,0.75,0.25
5949,6,1,0,30,30,0.0,1.0
5959,6,1,13,27,40,0.325,0.675
6051,6,1,0,108,108,0.0,1.0
6029,6,1,0,20,20,0.0,1.0
6070,6,1,4,0,4,1.0,0.0
5942,6,1,0,108,108,0.0,1.0
5953,6,1,0,28,28,0.0,1.0
6076,6,1,9,5,14,0.6428571428571429,0.35714285714285715
5940,6,1,6,3,9,0.6666666666666666,0.3333333333333333
6109,6,1,17,78,95,0.17894736842105263,0.8210526315789474
6187,6,1,0,6,6,0.0,1.0
6053,6,1,0,15,15,0.0,1.0
6104,6,1,3,1,4,0.75,0.25
5943,6,1,0,9,9,0.0,1.0
6168,6,1,0,240,240,0.0,1.0
5989,6,1,0,6,6,0.0,1.0
5963,6,1,16,4,20,0.8,0.2
6194,6,1,0,80,80,0.0,1.0
6003,6,1,8,230,238,0.03361344537815126,0.9663865546218487
6167,6,1,4,6,10,0.4,0.6
6004,6,1,6,129,135,0.044444444444444446,0.9555555555555556
6054,6,1,0,14,14,0.0,1.0
6170,6,1,3,31,34,0.08823529411764706,0.9117647058823529
6063,6,1,9,1,10,0.9,0.1
5988,6,1,0,17,17,0.0,1.0
6075,6,1,0,12,12,0.0,1.0
6061,6,1,0,26,26,0.0,1.0
5965,6,1,0,45,45,0.0,1.0
6040,6,1,6,6,12,0.5,0.5
6106,6,1,1,29,30,0.03333333333333333,0.9666666666666667
6082,6,1,2,11,13,0.15384615384615385,0.8461538461538461
6031,6,1,2,23,25,0.08,0.92
6039,6,1,1,57,58,0.017241379310344827,0.9827586206896551
6189,7,1,2,20,22,0.09090909090909091,0.9090909090909091
5936,7,1,0,31,31,0.0,1.0
6087,7,1,0,18,18,0.0,1.0
5973,7,1,0,34,34,0.0,1.0
6085,7,1,0,34,34,0.0,1.0
5948,7,1,0,42,42,0.0,1.0
5974,7,1,0,10,10,0.0,1.0
6090,7,1,0,1,1,0.0,1.0
6068,7,1,0,35,35,0.0,1.0
6024,7,1,1,1,2,0.5,0.5
5976,7,1,9,71,80,0.1125,0.8875
5962,7,1,0,59,59,0.0,1.0
6033,7,1,0,24,24,0.0,1.0
6038,7,1,0,7,7,0.0,1.0
6042,7,1,0,49,49,0.0,1.0
5924,7,1,0,50,50,0.0,1.0
6083,7,1,3,9,12,0.25,0.75
6178,7,1,11,214,225,0.04888888888888889,0.9511111111111111
6086,7,1,0,25,25,0.0,1.0
5945,7,1,0,95,95,0.0,1.0
5925,7,1,0,122,122,0.0,1.0
5935,7,1,0,3,3,0.0,1.0
6073,7,1,6,1,7,0.8571428571428571,0.14285714285714285
5980,7,1,0,12,12,0.0,1.0
5993,7,1,0,24,24,0.0,1.0
5979,7,1,0,33,33,0.0,1.0
5966,7,1,4,22,26,0.15384615384615385,0.8461538461538461
5967,7,1,17,84,101,0.16831683168316833,0.8316831683168316
5970,7,1,0,14,14,0.0,1.0
6188,7,1,1,2,3,0.3333333333333333,0.6666666666666666
6096,7,1,1,0,1,1.0,0.0
6069,7,1,0,17,17,0.0,1.0
5937,7,1,0,6,6,0.0,1.0
5990,7,1,0,50,50,0.0,1.0
5928,7,1,0,22,22,0.0,1.0
6058,7,1,22,47,69,0.3188405797101449,0.6811594202898551
6001,7,1,2,22,24,0.08333333333333333,0.9166666666666666
5964,7,1,1,9,10,0.1,0.9
5950,7,1,3,4,7,0.42857142857142855,0.5714285714285714
5991,7,1,0,20,20,0.0,1.0
6177,7,1,0,3,3,0.0,1.0
5961,7,1,0,45,45,0.0,1.0
5938,7,1,1,339,340,0.0029411764705882353,0.9970588235294118
5960,7,1,0,36,36,0.0,1.0
5947,7,1,0,78,78,0.0,1.0
5957,7,1,3,4,7,0.42857142857142855,0.5714285714285714
6043,7,1,0,29,29,0.0,1.0
6014,7,1,9,1,10,0.9,0.1
6015,7,1,2,0,2,1.0,0.0
5978,7,1,8,8,16,0.5,0.5
5986,7,1,3,1,4,0.75,0.25
5969,7,1,3,1,4,0.75,0.25
5949,7,1,0,30,30,0.0,1.0
5959,7,1,6,34,40,0.15,0.85
6051,7,1,0,108,108,0.0,1.0
6029,7,1,0,20,20,0.0,1.0
6070,7,1,3,1,4,0.75,0.25
5942,7,1,0,108,108,0.0,1.0
5953,7,1,0,28,28,0.0,1.0
6076,7,1,4,10,14,0.2857142857142857,0.7142857142857143
5940,7,1,5,4,9,0.5555555555555556,0.4444444444444444
6109,7,1,15,80,95,0.15789473684210525,0.8421052631578947
6187,7,1,0,6,6,0.0,1.0
6053,7,1,0,15,15,0.0,1.0
6104,7,1,4,0,4,1.0,0.0
5943,7,1,0,9,9,0.0,1.0
6168,7,1,0,240,240,0.0,1.0
5989,7,1,0,6,6,0.0,1.0
5963,7,1,13,7,20,0.65,0.35
6194,7,1,0,80,80,0.0,1.0
6003,7,1,3,235,238,0.012605042016806723,0.9873949579831933
6167,7,1,3,7,10,0.3,0.7
6004,7,1,6,129,135,0.044444444444444446,0.9555555555555556
6054,7,1,0,14,14,0.0,1.0
6170,7,1,4,30,34,0.11764705882352941,0.8823529411764706
6063,7,1,7,3,10,0.7,0.3
5988,7,1,0,17,17,0.0,1.0
6075,7,1,2,10,12,0.16666666666666666,0.8333333333333334
6061,7,1,0,26,26,0.0,1.0
5965,7,1,0,45,45,0.0,1.0
6040,7,1,9,3,12,0.75,0.25
6106,7,1,2,28,30,0.06666666666666667,0.9333333333333333
6082,7,1,2,11,13,0.15384615384615385,0.8461538461538461
6031,7,1,0,25,25,0.0,1.0
6039,7,1,0,58,58,0.0,1.0
6189,8,1,2,20,22,0.09090909090909091,0.9090909090909091
5936,8,1,0,31,31,0.0,1.0
6087,8,1,0,18,18,0.0,1.0
5973,8,1,0,34,34,0.0,1.0
6085,8,1,0,34,34,0.0,1.0
5948,8,1,1,41,42,0.023809523809523808,0.9761904761904762
5974,8,1,0,10,10,0.0,1.0
6090,8,1,0,1,1,0.0,1.0
6068,8,1,0,35,35,0.0,1.0
6024,8,1,1,1,2,0.5,0.5
5976,8,1,6,74,80,0.075,0.925
5962,8,1,0,59,59,0.0,1.0
6033,8,1,6,18,24,0.25,0.75
6038,8,1,0,7,7,0.0,1.0
6042,8,1,0,49,49,0.0,1.0
5924,8,1,0,50,50,0.0,1.0
6083,8,1,4,8,12,0.3333333333333333,0.6666666666666666
6178,8,1,7,218,225,0.03111111111111111,0.9688888888888889
6086,8,1,0,25,25,0.0,1.0
5945,8,1,0,95,95,0.0,1.0
5925,8,1,0,122,122,0.0,1.0
5935,8,1,0,3,3,0.0,1.0
6073,8,1,4,3,7,0.5714285714285714,0.42857142857142855
5980,8,1,0,12,12,0.0,1.0
5993,8,1,0,24,24,0.0,1.0
5979,8,1,0,33,33,0.0,1.0
5966,8,1,7,19,26,0.2692307692307692,0.7307692307692307
5967,8,1,8,93,101,0.07920792079207921,0.9207920792079208
5970,8,1,0,14,14,0.0,1.0
